Person ID,BU,Gender,JH Position Title (externalCode),External Title,Department,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Degree Centrality,Normalized Degree Centrality,Normalized Eigenvector Centrality,Normalized Closeness Centrality,Rank by Degree Centrality,Rank by Closeness Centrality,Rank by Betweenness Centrality,Rank by Eigenvector Centrality
48067,Corporate,F,PEO-PAY-SEPA,Senior Payroll Advisor,Payroll,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
52948,Rail,M,PCON-PLAN-SPLAN,Senior Planner,Rail WA Delivery projects,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
55804,Infrastructure,M,PDEL-INFR-PROJE,Project Engineer,North Western Program Alliance,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
57882,Major Projects,F,CAA-PADM-SESA,Senior Site Administrator,Sydney Metro West - Eastern Tunnelling Package,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
58357,Rail,F,FIN-ACCT-FIM,Management Accountant,Rail Finance & Commercial,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
59531,Major Projects,F,COMMS-CSGR-COMMSM,Public Affairs and Events Manager,Sydney Metro West - Eastern Tunnelling Package,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
59720,Corporate,F,HSC-SAFE-GMS,"General Manager Health, Sustainability and Climate","Health, Sustainability, Climate",5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
59923,Infrastructure,M,PDEL-INFR-PCOM,Construction Manager,Construction of Siglap Station for TEL,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
61388,Corporate,F,PEO-LD-SLDM,Head of Career Development,Employee Experience,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
61511,Infrastructure,M,COMM-CAC-COMM,Commercial Manager,Lake McDonald Dam Improvement Project,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
61632,Corporate,F,PEO-PAY-SEPA,Senior Payroll Advisor,Payroll,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
62026,Infrastructure,F,QUAL-QUAL-SQA,Senior Quality Advisor,North Western Program Alliance,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
62147,Infrastructure,F,PEO-HROP-PMGR,People Manager,Infrastructure People,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
85296,Major Projects,M,PDEL-TUNL-SEPM,Senior Project Manager,Tunnelling,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
86087,Infrastructure,M,PCON-PCON-PCM,National Infrastructure Project Controls Manager,Infrastructure Commercial,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
88638,Rail,F,COMM-CAC-CDIR,Senior Commercial Manager,Rail Commercial,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
89298,Corporate,F,FIN-FS-FIM,IT Finance Manager,"IT Strategy, Architecture and Delivery",5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
90229,Rail,M,FIN-ACCT-SNFM,"Operations Accounting Manager, Rail West & SEA",Rail Finance & Commercial,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
90409,Corporate,M,COMM-CAC-CDIR,Group Manager Commercial Capability,Commercial Management,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
90842,Infrastructure,F,COMM-CAC-CADM,Senior Financial Administrator,Sydney Gateway - Stage 1 & 3,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
97638,Infrastructure,M,COMM-CAC-COMM,Commercial Manager,QUU Southern Treatment Plants Capital Works Program,5.103628669776954e-08,0.00022588660492432798,2.9863165162881126e-10,0.0004526935264825713,0.05,4.1596475422153853e-10,0.009808262555515302,26,205,86,256
113045,Infrastructure,F,PDEL-INFR-SITEE,Site Engineer,Sydney Gateway - Stage 1 & 3,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
113059,Corporate,M,COMM-CAC-GMCOM,General Manager Commercial,Commercial Management,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
113103,Corporate,M,LEGL-LEGC-GEC,Company Secretary & Corporate Counsel,Governance & Compliance,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
114902,Major Projects,M,TAL-CONSTR-SUPINT,Superintendent,M7-M12 Project,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
115055,Major Projects,F,PDEL-INFR-PROJE,Project Engineer,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
115084,Corporate,F,PEO-ER-ERM,ER Compliance Manager,NASER & People Services,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
115466,Major Projects,M,TAL-CONSTR-SUPINT,Superintendent,M7-M12 Project,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
117131,Rail,M,PDEL-RAIL-PRD,Project Director,Metro Tunnel Rail Network Alliance,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
119480,Major Projects,M,HSC-SAFE-SASF,Senior WHS Advisor (Pyrmont),Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
119543,Infrastructure,M,PDEL-INFR-SPE,Senior Project Engineer,Sydney Gateway - Stage 1 & 3,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
120254,Major Projects,F,PDEL-INFR-SPE,Senior Project Engineer,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
121080,Infrastructure,M,FIN-ACCT-FIM,Finance Manager,North West Treatment Hub (NTH) Growth Works,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
122691,Infrastructure,M,QUAL-QUAL-QMNG,Structures Quality Manager,Sydney Gateway - Stage 1 & 3,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
123961,Infrastructure,F,AM-LOG-LSUP,Senior Materials Coordinator,Gold Coast Light Rail Stage 3,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
126089,Major Projects,M,HSC-SUS-MSU,Sustainability Manager,M7-M12 Project,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
127674,Rail,M,PDEL-RAIL-SEPM,Senior Project Manager,RIS NSW - Track & Civil,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
14908,Infrastructure,M,PDEL-RAIL-RSM,Rail Interface Manager,Sydney Gateway - Stage 1 & 3,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
27854,Corporate,F,CAA-CAES-AC,Group Manager - Travel,Governance & Compliance,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
30185,Major Projects,M,PRECON-BIDM-BIDD,Major Projects Bid Director,Major Projects Support,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
32110,Rail,M,HSC-SAFE-MSF,Rail Safety Manager,North Western Program Alliance - R,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
36718,Major Projects,M,COMM-CAC-COMM,Commercial Manager,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
57103,Infrastructure,M,PRECON-PCM-SEPCM,National Water Market Manager,Infrastructure Strategy & Markets Overhead,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
57509,Infrastructure,F,COMM-CAC-CDIR,Senior Commercial Manager,North West Treatment Hub (NTH) Growth Works,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
58244,Corporate,M,CAA-STR-GM,General Manager - Strategy,Strategy,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
58315,Major Projects,M,PDEL-INFR-PROJE,Project Engineer,M7-M12 Project,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
58672,Infrastructure,M,PDEL-INFR-SPE,Senior Project Engineer,Botany Rail Duplication,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
58950,Corporate,F,PEO-LD-LDCO,Training Systems Lead,Employee Experience,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
59037,Major Projects,F,PEO-HROP-SPA,Senior People Advisor,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
59472,Infrastructure,M,PDEL-INFR-PROJE,Project Engineer,Sydney Gateway - Stage 1 & 3,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
60179,Infrastructure,M,HSC-SAFE-MSF,Operational Safety Manager,Infrastructure HSE,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
62083,Major Projects,F,QUAL-QUAL-SQA,Project Completion Lead,Rozelle Interchange (Westconnex 3B),0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
63455,Major Projects,F,PDEL-TUNL-PROJE,Project Engineer,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
63602,Major Projects,M,PDEL-TUNL-PROJE,Project Engineer,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
87133,Corporate,M,PEO-IR-GMIR,"General Manager, Industrial Relations",Industrial Relations,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
87728,Major Projects,M,COMM-CAC-GMCOM,Commercial Director,Sydney Metro West - Eastern Tunnelling Package,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
90398,Corporate,F,CAA-CAES-EXA,Executive Assistant,Finance & Group Services,0.0,0.00022588660492432798,2.9863165162881126e-10,0.00022634676324128565,0.025,4.1596475422153853e-10,0.009808262555515302,27,205,87,256
10074,Rail,M,TAL-CONSTR-GSUP,Superintendent,Sunshine Systems Alliance,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10076,Infrastructure,M,TAL-CONSTR-SUP,Supervisor,Melbourne Water Capital Delivery Program,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10087,Rail,M,PDEL-RAIL-SEPM,Senior Project Manager,Metro Tunnel Rail Network Alliance,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10284,Rail,M,PDEL-RAIL-RSUPOHW,Superintendent - OHW,More Trains More Services (MTMS),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10357,Rail,M,TAL-TRACK-TRACKSUP,Supervisor,RIS NSW - Track & Civil,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10390,Rail,M,PCON-PLAN-SPLAN,Senior Planner,Metro Tunnel Rail Network Alliance,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10411,Corporate,F,LEGL-LEGC-SELC,Senior Legal Counsel,Group Legal,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10460,Infrastructure,M,PRECON-EST-SEE,Senior Estimator,Infrastructure Pre-Contracts,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10479,Infrastructure,F,HSC-ENV-ME,Environment Manager,Infrastructure NSW/ACT Project Support,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10678,Infrastructure,M,PDEL-INFR-SPE,Senior Project Engineer,Black Hill to Tomago,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10756,Major Projects,M,TAL-CONSTR-SUPINT,Cross Passage Superintendent,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10783,Rail,M,CAA-PADM-SEPA,Light Vehicle Administrator,RIS,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10833,Infrastructure,M,TAL-CONSTR-SUP,Supervisor,Bruce Highway Edmonton to Gordonvale,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
10862,Corporate,F,IT-APPM-ASAN,IT Application Service Analyst,Applications & Emerging Technology,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110052,Infrastructure,F,PEO-SID-SIDC,Social Procurement & Inclusion Administrator,Metro Tunnel Rail Network Alliance - Infra,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110077,Corporate,M,IT-APPM-PDAD,Group Manager Business Technology and Planning,Applications & Emerging Technology,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110111,Building,M,QUAL-QUAL-QMNG,Completions Manager,Marvel Stadium Upgrade,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110122,Corporate,F,FIN-ACCT-ACA,Accounts Officer,Financial Control,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110186,Major Projects,F,DENG-CVLENG-CSEM,Traffic Manager,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110192,Major Projects,F,PDEL-INFR-SITEE,Site Engineer,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110211,Infrastructure,F,HSC-ENV-ME,Environment & Sustainability Lead - Pre Contracts and Approvals,Infrastructure HSE,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110238,Infrastructure,M,QUAL-QUAL-QAD,Quality Engineer,SA Water Capital Delivery,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110252,Major Projects,M,PDEL-INFR-SITEE,Site Engineer,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110271,Major Projects,M,PDEL-INFR-SITEE,Site Engineer,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110280,Building,M,PDEL-BUILD-PRMB,Project Manager,Building Project Support,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
11032,Major Projects,M,TAL-TUNNEL-TSUPT,Tunnelling Superintendent,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110333,Major Projects,F,PDEL-TUNL-SPE,Senior Project Engineer,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110366,Infrastructure,F,PDEL-INFR-PROJE,Project Engineer,Hobson Bay Main Yarra Crossing Duplication Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110384,Major Projects,M,TAL-CONSTR-SUPINT,Superintendent,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110571,Infrastructure,M,PDEL-INFR-SITEE,Site Engineer,Melbourne Water Capital Delivery Program,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110613,Major Projects,F,PEO-HROP-SPA,Senior People Advisor Major Projects,Major Projects People,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110615,Major Projects,F,HSC-ENV-AE,"Environment, Sustainability & Planning Advisor",West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110616,Building,F,COMM-CAC-CADM,Contracts Administrator,Melbourne Airport - T3 (Stage 2),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110617,Infrastructure,F,PDEL-INFR-SITEE,Site Engineer,North Western Program Alliance,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110637,Rail,M,TAL-CONSTR-SUP,Supervisor,North Western Program Alliance - R,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110663,Infrastructure,M,TAL-CONSTR-SUPCON,Supervisor - Construction,Delivering for Customers (D4C) Unrecovered Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110679,Major Projects,M,PDEL-INFR-PROJE,Project Engineer,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110683,Major Projects,F,PDEL-INFR-PROJE,Project Engineer,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110715,Infrastructure,M,PRECON-EST-SEE,Senior Estimator,Infrastructure Pre-Contracts,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110723,Major Projects,F,PDEL-INFR-PROJE,Project Engineer,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110734,Rail,F,PEO-HROP-SPA,Senior People Advisor,Botany Rail Duplication (7642R),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110800,Infrastructure,M,TAL-CONSTR-SUP,Supervisor,Upper South Creek Advanced Water Recycling Centre,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110855,Major Projects,M,PDEL-INFR-SPE,Senior Project Engineer,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110860,Infrastructure,M,PEO-HROP-PMGR,People Manager VIC/SA/TAS,Infrastructure People,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110873,Infrastructure,M,TAL-CONSTR-SUP,Supervisor,Black Hill to Tomago,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110936,Building,M,PCON-PLAN-PCM,Planning Manager NSW/ACT,Building Planning,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110971,Infrastructure,F,CAA-CAES-AC,Office Manager,Facility Management,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110978,Building,M,PRECON-BIDM-SEPDM,"New Business Manager, Building QLD/NT",Building QLD/NT Operations,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
110996,Infrastructure,F,FIN-ACCT-FIM,Finance Manager,Narrabri to Northstar - Infra,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111038,Corporate,F,IT-CYBER-SE,IT Security Engineer,Information Security,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111040,Major Projects,F,CAA-PADM-SIA,Site Administrator,Melbourne Metro Rail Project - Tunnels & Stations PPP,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111051,Major Projects,M,PDEL-INFR-PROJE,Project Engineer,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111084,Corporate,F,CAA-CAES-PA,Team Assistant,Finance & Group Services,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
11115,Rail,M,TAL-MECH-MECHSUP,Mechanical Supervisor,Plant - NSW,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111150,Major Projects,F,COMM-CAC-CADM,Contracts Administrator,West Gate Tunnel Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111223,Infrastructure,M,TAL-CONSTR-SUP,Supervisor,Delivering for Customers (D4C) Unrecovered Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111226,TEK,M,DENG-ENGM-EM,Senior Engineering Manager,Engineering and Design Management,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111243,Rail,M,TAL-ELEC-ESUPR,Electrical Supervisor,More Trains More Services (MTMS),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111248,Rail,M,TAL-CONSTR-CSUP,PUP Supervisor,Gold Coast Light Rail Stage 3,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111250,Rail,M,TAL-SIGNAL-SCONSUP,Signalling Supervisor,North Western Program Alliance - R,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111260,Rail,F,CAA-PADM-SESA,Office Administrator,RIS VIC,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111264,Infrastructure,M,TAL-CONSTR-SUPCON,Construction Supervisor -,Delivering for Customers (D4C) Unrecovered Project,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111277,Rail,M,PRECON-BUSD-BDM,Bid Engineer,Rail Pre-Contracts,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111286,Rail,M,COMM-CAC-COMM,Commercial Manager,Sydney Metro Stage 2 - Sydenham Junction Works - R,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111287,Rail,M,TAL-CONSTR-SUPCON,Supervisor - Construction,More Trains More Services (MTMS),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111300,Rail,M,TAL-ELEC-ESUPR,Electrical Supervisor,More Trains More Services (MTMS),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111314,Rail,F,CAA-PADM-SEPA,Project Coordinator,WA Signalling & Communications Services,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111334,Corporate,F,FIN-ACCT-AAAC,Finance Officer,Operational Finance,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111336,Rail,M,PDEL-RAIL-SPESIG,Senior Signalling Design Engineer,WA Signalling & Communications Services,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111354,Rail,M,DENG-SAE-SAE2,Systems Assurance Engineer,Systems Assurance,0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
111363,Rail,M,TAL-CONSTR-SUPINT,Superintendent,More Trains More Services (MTMS),0.0,0.0,2.2971665509908546e-12,0.00022634676324128565,0.025,0.0,0.0,27,206,87,257
